"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Bulgaria","31","Area Harvested","2005","Ha","7340.00000",""
"Bulgaria","31","Area Harvested","2004","Ha","8151.00000",""
"Bulgaria","31","Area Harvested","2003","Ha","8461.00000",""
"Bulgaria","31","Area Harvested","2002","Ha","4607.00000",""
"Bulgaria","31","Area Harvested","2001","Ha","4942.00000",""
"Bulgaria","31","Area Harvested","2000","Ha","5606.00000",""
"Bulgaria","31","Area Harvested","1999","Ha","5785.00000",""
"Bulgaria","31","Area Harvested","1998","Ha","5618.00000",""
"Bulgaria","31","Area Harvested","1997","Ha","5540.00000",""
"Bulgaria","31","Area Harvested","1996","Ha","5785.00000",""
"Bulgaria","31","Area Harvested","1995","Ha","4947.00000",""
"Bulgaria","31","Area Harvested","1994","Ha","6001.00000",""
"Bulgaria","31","Area Harvested","1993","Ha","6537.00000",""
"Bulgaria","31","Area Harvested","1992","Ha","6846.00000",""
"Bulgaria","31","Area Harvested","1991","Ha","6033.00000",""
"Bulgaria","31","Area Harvested","1990","Ha","5492.00000",""
"Bulgaria","31","Area Harvested","1989","Ha","5598.00000",""
"Bulgaria","31","Area Harvested","1988","Ha","5891.00000",""
"Bulgaria","31","Area Harvested","1987","Ha","5581.00000",""
"Bulgaria","31","Area Harvested","1986","Ha","5399.00000",""
"Bulgaria","31","Area Harvested","1985","Ha","5911.00000",""
"Bulgaria","31","Area Harvested","1984","Ha","6145.00000",""
"Bulgaria","31","Area Harvested","1983","Ha","6516.00000",""
"Bulgaria","31","Area Harvested","1982","Ha","7034.00000",""
"Bulgaria","31","Area Harvested","1981","Ha","7183.00000",""
"Bulgaria","31","Area Harvested","1980","Ha","7321.00000",""
"Bulgaria","31","Area Harvested","1979","Ha","7692.00000",""
"Bulgaria","31","Area Harvested","1978","Ha","7486.00000",""
"Bulgaria","31","Area Harvested","1977","Ha","6450.00000",""
"Bulgaria","31","Area Harvested","1976","Ha","6073.00000",""
"Bulgaria","31","Area Harvested","1975","Ha","5430.00000",""
"Bulgaria","31","Area Harvested","1974","Ha","5397.00000",""
"Bulgaria","31","Area Harvested","1973","Ha","4461.00000",""
"Bulgaria","31","Area Harvested","1972","Ha","4090.00000",""
"Bulgaria","31","Area Harvested","1971","Ha","3782.00000",""
"Bulgaria","31","Area Harvested","1970","Ha","3915.00000",""
"Bulgaria","31","Area Harvested","1969","Ha","4088.00000",""
"Bulgaria","31","Area Harvested","1968","Ha","4162.00000",""
"Bulgaria","31","Area Harvested","1967","Ha","4606.00000",""
"Bulgaria","31","Area Harvested","1966","Ha","4843.00000",""
"Bulgaria","31","Area Harvested","1965","Ha","4931.00000",""
"Bulgaria","31","Area Harvested","1964","Ha","4952.00000",""
"Bulgaria","31","Area Harvested","1963","Ha","4967.00000",""
"Bulgaria","31","Area Harvested","1962","Ha","4821.00000",""
"Bulgaria","31","Area Harvested","1961","Ha","4486.00000",""
"Bulgaria","41","Yield","2007","Hg/Ha","11717.00000","Fc"
"Bulgaria","41","Yield","2006","Hg/Ha","19375.00000","Fc"
"Bulgaria","41","Yield","2005","Hg/Ha","14470.00000","Fc"
"Bulgaria","41","Yield","2004","Hg/Ha","22645.00000","Fc"
"Bulgaria","41","Yield","2003","Hg/Ha","21896.00000","Fc"
"Bulgaria","41","Yield","2002","Hg/Ha","9027.00000","Fc"
"Bulgaria","41","Yield","2001","Hg/Ha","17080.00000","Fc"
"Bulgaria","41","Yield","2000","Hg/Ha","22672.00000","Fc"
"Bulgaria","41","Yield","1999","Hg/Ha","18789.00000","Fc"
"Bulgaria","41","Yield","1998","Hg/Ha","16117.00000","Fc"
"Bulgaria","41","Yield","1997","Hg/Ha","21402.00000","Fc"
"Bulgaria","41","Yield","1996","Hg/Ha","41128.00000","Fc"
"Bulgaria","41","Yield","1995","Hg/Ha","9248.00000","Fc"
"Bulgaria","41","Yield","1994","Hg/Ha","34934.00000","Fc"
"Bulgaria","41","Yield","1993","Hg/Ha","33685.00000","Fc"
"Bulgaria","41","Yield","1992","Hg/Ha","53958.00000","Fc"
"Bulgaria","41","Yield","1991","Hg/Ha","33204.00000","Fc"
"Bulgaria","41","Yield","1990","Hg/Ha","91873.00000","Fc"
"Bulgaria","41","Yield","1989","Hg/Ha","79155.00000","Fc"
"Bulgaria","41","Yield","1988","Hg/Ha","58579.00000","Fc"
"Bulgaria","41","Yield","1987","Hg/Ha","32390.00000","Fc"
"Bulgaria","41","Yield","1986","Hg/Ha","48479.00000","Fc"
"Bulgaria","41","Yield","1985","Hg/Ha","96425.00000","Fc"
"Bulgaria","41","Yield","1984","Hg/Ha","39100.00000","Fc"
"Bulgaria","41","Yield","1983","Hg/Ha","49840.00000","Fc"
"Bulgaria","41","Yield","1982","Hg/Ha","58292.00000","Fc"
"Bulgaria","41","Yield","1981","Hg/Ha","56750.00000","Fc"
"Bulgaria","41","Yield","1980","Hg/Ha","53537.00000","Fc"
"Bulgaria","41","Yield","1979","Hg/Ha","44496.00000","Fc"
"Bulgaria","41","Yield","1978","Hg/Ha","38939.00000","Fc"
"Bulgaria","41","Yield","1977","Hg/Ha","39457.00000","Fc"
"Bulgaria","41","Yield","1976","Hg/Ha","55504.00000","Fc"
"Bulgaria","41","Yield","1975","Hg/Ha","55965.00000","Fc"
"Bulgaria","41","Yield","1974","Hg/Ha","55614.00000","Fc"
"Bulgaria","41","Yield","1973","Hg/Ha","55045.00000","Fc"
"Bulgaria","41","Yield","1972","Hg/Ha","42777.00000","Fc"
"Bulgaria","41","Yield","1971","Hg/Ha","29124.00000","Fc"
"Bulgaria","41","Yield","1970","Hg/Ha","61787.00000","Fc"
"Bulgaria","41","Yield","1969","Hg/Ha","114581.00000","Fc"
"Bulgaria","41","Yield","1968","Hg/Ha","103188.00000","Fc"
"Bulgaria","41","Yield","1967","Hg/Ha","97941.00000","Fc"
"Bulgaria","41","Yield","1966","Hg/Ha","80733.00000","Fc"
"Bulgaria","41","Yield","1965","Hg/Ha","46493.00000","Fc"
"Bulgaria","41","Yield","1964","Hg/Ha","56441.00000","Fc"
"Bulgaria","41","Yield","1963","Hg/Ha","94479.00000","Fc"
"Bulgaria","41","Yield","1962","Hg/Ha","41732.00000","Fc"
"Bulgaria","41","Yield","1961","Hg/Ha","106718.00000","Fc"
"Bulgaria","51","Production Quantity","2007","tonnes","8310.00000",""
"Bulgaria","51","Production Quantity","2006","tonnes","13286.00000",""
"Bulgaria","51","Production Quantity","2005","tonnes","10621.00000",""
"Bulgaria","51","Production Quantity","2004","tonnes","18458.00000",""
"Bulgaria","51","Production Quantity","2003","tonnes","18527.00000",""
"Bulgaria","51","Production Quantity","2002","tonnes","4159.00000",""
"Bulgaria","51","Production Quantity","2001","tonnes","8441.00000",""
"Bulgaria","51","Production Quantity","2000","tonnes","12710.00000",""
"Bulgaria","51","Production Quantity","1999","tonnes","10870.00000",""
"Bulgaria","51","Production Quantity","1998","tonnes","9055.00000",""
"Bulgaria","51","Production Quantity","1997","tonnes","11857.00000",""
"Bulgaria","51","Production Quantity","1996","tonnes","23793.00000",""
"Bulgaria","51","Production Quantity","1995","tonnes","4575.00000",""
"Bulgaria","51","Production Quantity","1994","tonnes","20964.00000",""
"Bulgaria","51","Production Quantity","1993","tonnes","22020.00000",""
"Bulgaria","51","Production Quantity","1992","tonnes","36940.00000",""
"Bulgaria","51","Production Quantity","1991","tonnes","20032.00000",""
"Bulgaria","51","Production Quantity","1990","tonnes","50457.00000",""
"Bulgaria","51","Production Quantity","1989","tonnes","44311.00000",""
"Bulgaria","51","Production Quantity","1988","tonnes","34509.00000",""
"Bulgaria","51","Production Quantity","1987","tonnes","18077.00000",""
"Bulgaria","51","Production Quantity","1986","tonnes","26174.00000",""
"Bulgaria","51","Production Quantity","1985","tonnes","56997.00000",""
"Bulgaria","51","Production Quantity","1984","tonnes","24027.00000",""
"Bulgaria","51","Production Quantity","1983","tonnes","32476.00000",""
"Bulgaria","51","Production Quantity","1982","tonnes","41003.00000",""
"Bulgaria","51","Production Quantity","1981","tonnes","40764.00000",""
"Bulgaria","51","Production Quantity","1980","tonnes","39195.00000",""
"Bulgaria","51","Production Quantity","1979","tonnes","34227.00000",""
"Bulgaria","51","Production Quantity","1978","tonnes","29150.00000",""
"Bulgaria","51","Production Quantity","1977","tonnes","25450.00000",""
"Bulgaria","51","Production Quantity","1976","tonnes","33708.00000",""
"Bulgaria","51","Production Quantity","1975","tonnes","30389.00000",""
"Bulgaria","51","Production Quantity","1974","tonnes","30015.00000",""
"Bulgaria","51","Production Quantity","1973","tonnes","24556.00000",""
"Bulgaria","51","Production Quantity","1972","tonnes","17496.00000",""
"Bulgaria","51","Production Quantity","1971","tonnes","11015.00000",""
"Bulgaria","51","Production Quantity","1970","tonnes","24190.00000",""
"Bulgaria","51","Production Quantity","1969","tonnes","46841.00000",""
"Bulgaria","51","Production Quantity","1968","tonnes","42947.00000",""
"Bulgaria","51","Production Quantity","1967","tonnes","45112.00000",""
"Bulgaria","51","Production Quantity","1966","tonnes","39099.00000",""
"Bulgaria","51","Production Quantity","1965","tonnes","22926.00000",""
"Bulgaria","51","Production Quantity","1964","tonnes","27950.00000",""
"Bulgaria","51","Production Quantity","1963","tonnes","46928.00000",""
"Bulgaria","51","Production Quantity","1962","tonnes","20119.00000",""
"Bulgaria","51","Production Quantity","1961","tonnes","47874.00000",""
"Cameroon","31","Area Harvested","2007","Ha","105.00000","F "
"Cameroon","31","Area Harvested","2006","Ha","105.00000","F "
"Cameroon","31","Area Harvested","2005","Ha","105.00000","F "
"Cameroon","31","Area Harvested","2004","Ha","105.00000","F "
"Cameroon","31","Area Harvested","2003","Ha","103.00000","F "
"Cameroon","31","Area Harvested","2002","Ha","103.00000","F "
"Cameroon","31","Area Harvested","2001","Ha","100.00000","F "
"Cameroon","31","Area Harvested","2000","Ha","100.00000","F "
"Cameroon","31","Area Harvested","1999","Ha","97.00000","F "
"Cameroon","31","Area Harvested","1998","Ha","97.00000","F "
"Cameroon","31","Area Harvested","1997","Ha","95.00000","F "
"Cameroon","31","Area Harvested","1996","Ha","95.00000","F "
"Cameroon","31","Area Harvested","1995","Ha","92.00000","F "
"Cameroon","31","Area Harvested","1994","Ha","92.00000","F "
"Cameroon","31","Area Harvested","1993","Ha","92.00000","F "
"Cameroon","31","Area Harvested","1992","Ha","90.00000","F "
"Cameroon","31","Area Harvested","1991","Ha","90.00000","F "
"Cameroon","31","Area Harvested","1990","Ha","90.00000","F "
"Cameroon","31","Area Harvested","1989","Ha","88.00000","F "
"Cameroon","31","Area Harvested","1988","Ha","88.00000","F "
"Cameroon","31","Area Harvested","1987","Ha","88.00000","F "
"Cameroon","31","Area Harvested","1986","Ha","88.00000","F "
"Cameroon","31","Area Harvested","1985","Ha","88.00000","F "
"Cameroon","31","Area Harvested","1984","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1983","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1982","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1981","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1980","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1979","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1978","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1977","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1976","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1975","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1974","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1973","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1972","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1971","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1970","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1969","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1968","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1967","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1966","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1965","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1964","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1963","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1962","Ha","0.00000","NR"
"Cameroon","31","Area Harvested","1961","Ha","0.00000","NR"
"Cameroon","41","Yield","2007","Hg/Ha","44761.00000","Fc"
"Cameroon","41","Yield","2006","Hg/Ha","44761.00000","Fc"
"Cameroon","41","Yield","2005","Hg/Ha","44761.00000","Fc"
"Cameroon","41","Yield","2004","Hg/Ha","44761.00000","Fc"
"Cameroon","41","Yield","2003","Hg/Ha","44660.00000","Fc"
"Cameroon","41","Yield","2002","Hg/Ha","44660.00000","Fc"
"Cameroon","41","Yield","2001","Hg/Ha","45000.00000","Fc"
"Cameroon","41","Yield","2000","Hg/Ha","45000.00000","Fc"
"Cameroon","41","Yield","1999","Hg/Ha","45360.00000","Fc"
"Cameroon","41","Yield","1998","Hg/Ha","45360.00000","Fc"
"Cameroon","41","Yield","1997","Hg/Ha","45263.00000","Fc"
"Cameroon","41","Yield","1996","Hg/Ha","45263.00000","Fc"
"Cameroon","41","Yield","1995","Hg/Ha","44565.00000","Fc"
"Cameroon","41","Yield","1994","Hg/Ha","44565.00000","Fc"
"Cameroon","41","Yield","1993","Hg/Ha","44565.00000","Fc"
"Cameroon","41","Yield","1992","Hg/Ha","44444.00000","Fc"
"Cameroon","41","Yield","1991","Hg/Ha","44444.00000","Fc"
"Cameroon","41","Yield","1990","Hg/Ha","44444.00000","Fc"
"Cameroon","41","Yield","1989","Hg/Ha","45454.00000","Fc"
"Cameroon","41","Yield","1988","Hg/Ha","45454.00000","Fc"
"Cameroon","41","Yield","1987","Hg/Ha","45454.00000","Fc"
"Cameroon","41","Yield","1986","Hg/Ha","45454.00000","Fc"
"Cameroon","41","Yield","1985","Hg/Ha","45454.00000","Fc"
"Cameroon","41","Yield","1984","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1983","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1982","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1981","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1980","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1979","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1978","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1977","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1976","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1975","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1974","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1973","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1972","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1971","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1970","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1969","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1968","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1967","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1966","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1965","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1964","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1963","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1962","Hg/Ha","0.00000","NR"
"Cameroon","41","Yield","1961","Hg/Ha","0.00000","NR"
"Cameroon","51","Production Quantity","2007","tonnes","470.00000","F "
"Cameroon","51","Production Quantity","2006","tonnes","470.00000","F "
"Cameroon","51","Production Quantity","2005","tonnes","470.00000","F "
"Cameroon","51","Production Quantity","2004","tonnes","470.00000","F "
"Cameroon","51","Production Quantity","2003","tonnes","460.00000","F "
"Cameroon","51","Production Quantity","2002","tonnes","460.00000","F "
"Cameroon","51","Production Quantity","2001","tonnes","450.00000","F "
"Cameroon","51","Production Quantity","2000","tonnes","450.00000","F "
"Cameroon","51","Production Quantity","1999","tonnes","440.00000","F "
"Cameroon","51","Production Quantity","1998","tonnes","440.00000","F "
"Cameroon","51","Production Quantity","1997","tonnes","430.00000","F "
"Cameroon","51","Production Quantity","1996","tonnes","430.00000","F "
"Cameroon","51","Production Quantity","1995","tonnes","410.00000","F "
"Cameroon","51","Production Quantity","1994","tonnes","410.00000","F "
"Cameroon","51","Production Quantity","1993","tonnes","410.00000","F "
"Cameroon","51","Production Quantity","1992","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1991","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1990","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1989","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1988","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1987","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1986","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1985","tonnes","400.00000","F "
"Cameroon","51","Production Quantity","1984","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1983","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1982","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1981","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1980","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1979","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1978","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1977","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1976","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1975","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1974","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1973","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1972","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1971","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1970","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1969","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1968","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1967","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1966","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1965","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1964","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1963","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1962","tonnes","0.00000",""
"Cameroon","51","Production Quantity","1961","tonnes","0.00000",""
"Canada","31","Area Harvested","2007","Ha","115.00000",""
"Canada","31","Area Harvested","2006","Ha","127.00000",""
"Canada","31","Area Harvested","2005","Ha","164.00000",""
"Canada","31","Area Harvested","2004","Ha","200.00000",""
"Canada","31","Area Harvested","2003","Ha","210.00000",""
"Canada","31","Area Harvested","2002","Ha","200.00000",""
"Canada","31","Area Harvested","2001","Ha","208.00000",""
"Canada","31","Area Harvested","2000","Ha","160.00000",""
"Canada","31","Area Harvested","1999","Ha","178.00000",""
"Canada","31","Area Harvested","1998","Ha","210.00000",""
"Canada","31","Area Harvested","1997","Ha","200.00000",""
"Canada","31","Area Harvested","1996","Ha","276.00000",""
"Canada","31","Area Harvested","1995","Ha","239.00000",""
"Canada","31","Area Harvested","1994","Ha","229.00000",""
"Canada","31","Area Harvested","1993","Ha","244.00000",""
"Canada","31","Area Harvested","1992","Ha","247.00000",""
"Canada","31","Area Harvested","1991","Ha","120.00000","F "
"Canada","31","Area Harvested","1990","Ha","390.00000","F "
"Canada","31","Area Harvested","1989","Ha","54.00000","F "
"Canada","31","Area Harvested","1988","Ha","490.00000","F "
"Canada","31","Area Harvested","1987","Ha","570.00000","F "
"Canada","31","Area Harvested","1986","Ha","470.00000","F "
"Canada","31","Area Harvested","1985","Ha","450.00000","F "
"Canada","31","Area Harvested","1984","Ha","460.00000","F "
"Canada","31","Area Harvested","1983","Ha","430.00000","F "
"Canada","31","Area Harvested","1982","Ha","550.00000","F "
"Canada","31","Area Harvested","1981","Ha","391.00000",""
"Canada","31","Area Harvested","1980","Ha","460.00000","F "
"Canada","31","Area Harvested","1979","Ha","380.00000","F "
"Canada","31","Area Harvested","1978","Ha","330.00000","F "
"Canada","31","Area Harvested","1977","Ha","350.00000","F "
"Canada","31","Area Harvested","1976","Ha","370.00000","F "
"Canada","31","Area Harvested","1975","Ha","500.00000","F "
"Canada","31","Area Harvested","1974","Ha","380.00000","F "
"Canada","31","Area Harvested","1973","Ha","440.00000","F "
"Canada","31","Area Harvested","1972","Ha","380.00000","F "
"Canada","31","Area Harvested","1971","Ha","397.00000",""
"Canada","31","Area Harvested","1970","Ha","460.00000","F "
"Canada","31","Area Harvested","1969","Ha","50.00000","F "
"Canada","31","Area Harvested","1968","Ha","430.00000","F "
"Canada","31","Area Harvested","1967","Ha","400.00000","F "
"Canada","31","Area Harvested","1966","Ha","840.00000","F "
"Canada","31","Area Harvested","1965","Ha","60.00000","F "
"Canada","31","Area Harvested","1964","Ha","1160.00000","F "
"Canada","31","Area Harvested","1963","Ha","300.00000","F "
"Canada","31","Area Harvested","1962","Ha","930.00000","F "
"Canada","31","Area Harvested","1961","Ha","790.00000","F "
"Canada","41","Yield","2007","Hg/Ha","77304.00000","Fc"
"Canada","41","Yield","2006","Hg/Ha","65039.00000","Fc"
"Canada","41","Yield","2005","Hg/Ha","98597.00000","Fc"
"Canada","41","Yield","2004","Hg/Ha","62500.00000","Fc"
"Canada","41","Yield","2003","Hg/Ha","58095.00000","Fc"
"Canada","41","Yield","2002","Hg/Ha","49100.00000","Fc"
"Canada","41","Yield","2001","Hg/Ha","65865.00000","Fc"
"Canada","41","Yield","2000","Hg/Ha","65000.00000","Fc"
"Canada","41","Yield","1999","Hg/Ha","43258.00000","Fc"
"Canada","41","Yield","1998","Hg/Ha","39523.00000","Fc"
"Canada","41","Yield","1997","Hg/Ha","91500.00000","Fc"
"Canada","41","Yield","1996","Hg/Ha","40579.00000","Fc"
"Canada","41","Yield","1995","Hg/Ha","73640.00000","Fc"
"Canada","41","Yield","1994","Hg/Ha","64628.00000","Fc"
"Canada","41","Yield","1993","Hg/Ha","40983.00000","Fc"
"Canada","41","Yield","1992","Hg/Ha","44534.00000","Fc"
"Canada","41","Yield","1991","Hg/Ha","51666.00000","Fc"
"Canada","41","Yield","1990","Hg/Ha","50153.00000","Fc"
"Canada","41","Yield","1989","Hg/Ha","49814.00000","Fc"
"Canada","41","Yield","1988","Hg/Ha","50551.00000","Fc"
"Canada","41","Yield","1987","Hg/Ha","49982.00000","Fc"
"Canada","41","Yield","1986","Hg/Ha","49787.00000","Fc"
"Canada","41","Yield","1985","Hg/Ha","50533.00000","Fc"
"Canada","41","Yield","1984","Hg/Ha","50500.00000","Fc"
"Canada","41","Yield","1983","Hg/Ha","50465.00000","Fc"
"Canada","41","Yield","1982","Hg/Ha","50254.00000","Fc"
"Canada","41","Yield","1981","Hg/Ha","50127.00000","Fc"
"Canada","41","Yield","1980","Hg/Ha","76456.00000","Fc"
"Canada","41","Yield","1979","Hg/Ha","75631.00000","Fc"
"Canada","41","Yield","1978","Hg/Ha","76575.00000","Fc"
"Canada","41","Yield","1977","Hg/Ha","75314.00000","Fc"
"Canada","41","Yield","1976","Hg/Ha","75675.00000","Fc"
"Canada","41","Yield","1975","Hg/Ha","75800.00000","Fc"
"Canada","41","Yield","1974","Hg/Ha","75921.00000","Fc"
"Canada","41","Yield","1973","Hg/Ha","76295.00000","Fc"
"Canada","41","Yield","1972","Hg/Ha","75052.00000","Fc"
"Canada","41","Yield","1971","Hg/Ha","75743.00000","Fc"
"Canada","41","Yield","1970","Hg/Ha","74891.00000","Fc"
"Canada","41","Yield","1969","Hg/Ha","7400.00000","Fc"
"Canada","41","Yield","1968","Hg/Ha","76255.00000","Fc"
"Canada","41","Yield","1967","Hg/Ha","74700.00000","Fc"
"Canada","41","Yield","1966","Hg/Ha","75333.00000","Fc"
"Canada","41","Yield","1965","Hg/Ha","75500.00000","Fc"
"Canada","41","Yield","1964","Hg/Ha","75663.00000","Fc"
"Canada","41","Yield","1963","Hg/Ha","75100.00000","Fc"
"Canada","41","Yield","1962","Hg/Ha","75602.00000","Fc"
"Canada","41","Yield","1961","Hg/Ha","76075.00000","Fc"
"Canada","51","Production Quantity","2007","tonnes","889.00000",""
"Canada","51","Production Quantity","2006","tonnes","826.00000",""
"Canada","51","Production Quantity","2005","tonnes","1617.00000",""
"Canada","51","Production Quantity","2004","tonnes","1250.00000",""
"Canada","51","Production Quantity","2003","tonnes","1220.00000",""
"Canada","51","Production Quantity","2002","tonnes","982.00000",""
"Canada","51","Production Quantity","2001","tonnes","1370.00000",""
"Canada","51","Production Quantity","2000","tonnes","1040.00000",""
"Canada","51","Production Quantity","1999","tonnes","770.00000",""
"Canada","51","Production Quantity","1998","tonnes","830.00000",""
"Canada","51","Production Quantity","1997","tonnes","1830.00000",""
"Canada","51","Production Quantity","1996","tonnes","1120.00000",""
"Canada","51","Production Quantity","1995","tonnes","1760.00000",""
"Canada","51","Production Quantity","1994","tonnes","1480.00000",""
"Canada","51","Production Quantity","1993","tonnes","1000.00000",""
"Canada","51","Production Quantity","1992","tonnes","1100.00000",""
"Canada","51","Production Quantity","1991","tonnes","620.00000",""
"Canada","51","Production Quantity","1990","tonnes","1956.00000",""
"Canada","51","Production Quantity","1989","tonnes","269.00000",""
"Canada","51","Production Quantity","1988","tonnes","2477.00000",""
"Canada","51","Production Quantity","1987","tonnes","2849.00000",""
"Canada","51","Production Quantity","1986","tonnes","2340.00000",""
"Canada","51","Production Quantity","1985","tonnes","2274.00000",""
"Canada","51","Production Quantity","1984","tonnes","2323.00000",""
"Canada","51","Production Quantity","1983","tonnes","2170.00000",""
"Canada","51","Production Quantity","1982","tonnes","2764.00000",""
"Canada","51","Production Quantity","1981","tonnes","1960.00000",""
"Canada","51","Production Quantity","1980","tonnes","3517.00000",""
"Canada","51","Production Quantity","1979","tonnes","2874.00000",""
"Canada","51","Production Quantity","1978","tonnes","2527.00000",""
"Canada","51","Production Quantity","1977","tonnes","2636.00000",""
"Canada","51","Production Quantity","1976","tonnes","2800.00000",""
"Canada","51","Production Quantity","1975","tonnes","3790.00000",""
"Canada","51","Production Quantity","1974","tonnes","2885.00000",""
"Canada","51","Production Quantity","1973","tonnes","3357.00000",""
"Canada","51","Production Quantity","1972","tonnes","2852.00000",""
"Canada","51","Production Quantity","1971","tonnes","3007.00000",""
"Canada","51","Production Quantity","1970","tonnes","3445.00000",""
"Canada","51","Production Quantity","1969","tonnes","37.00000",""
"Canada","51","Production Quantity","1968","tonnes","3279.00000",""
"Canada","51","Production Quantity","1967","tonnes","2988.00000",""
"Canada","51","Production Quantity","1966","tonnes","6328.00000",""
"Canada","51","Production Quantity","1965","tonnes","453.00000",""
"Canada","51","Production Quantity","1964","tonnes","8777.00000",""
"Canada","51","Production Quantity","1963","tonnes","2253.00000",""
"Canada","51","Production Quantity","1962","tonnes","7031.00000",""
"Canada","51","Production Quantity","1961","tonnes","6010.00000",""
"Chile","31","Area Harvested","2007","Ha","1879.00000",""
"Chile","31","Area Harvested","2006","Ha","2100.00000","F "
"Chile","31","Area Harvested","2005","Ha","2300.00000","F "
"Chile","31","Area Harvested","2004","Ha","2400.00000",""
"Chile","31","Area Harvested","2003","Ha","2355.00000",""
"Chile","31","Area Harvested","2002","Ha","2350.00000",""
"Chile","31","Area Harvested","2001","Ha","2480.00000",""
"Chile","31","Area Harvested","2000","Ha","2455.00000",""
"Chile","31","Area Harvested","1999","Ha","2406.00000",""
"Chile","31","Area Harvested","1998","Ha","2285.00000",""
"Chile","31","Area Harvested","1997","Ha","2333.00000",""
"Chile","31","Area Harvested","1996","Ha","2130.00000",""
"Chile","31","Area Harvested","1995","Ha","2040.00000",""
"Chile","31","Area Harvested","1994","Ha","1950.00000",""
